task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
423	87/7b8816	352491	calling_pipeline:accumulateCheckpoints (16)	COMPLETED	0	2026-06-04 12:12:19.363	559ms	59ms	80.8%	11 MB	15.5 MB	941.3 KB	640.2 KB
420	c9/cb99ef	351122	calling_pipeline:makeReport	COMPLETED	0	2026-06-04 12:12:13.152	10.7s	9.9s	125.0%	551.7 MB	5 GB	63.9 MB	37.3 MB
425	f7/3e90a1	352986	output (5)	COMPLETED	0	2026-06-04 12:12:23.841	1.9s	1ms	0.0%	0	0	71.8 KB	212 B
429	ae/d366e3	352996	output (9)	COMPLETED	0	2026-06-04 12:12:23.845	2s	1ms	0.0%	0	0	71.8 KB	212 B
428	22/24335f	353010	output (8)	COMPLETED	0	2026-06-04 12:12:23.846	2.1s	1ms	266.7%	0	0	71.8 KB	215 B
432	00/cef80d	353114	output (12)	COMPLETED	0	2026-06-04 12:12:23.852	2.4s	1ms	145.5%	0	0	71.8 KB	215 B
424	96/17639d	353024	calling_pipeline:reportingCheckpoint	COMPLETED	0	2026-06-04 12:12:23.848	2.8s	4ms	118.5%	0	0	57.9 KB	451 B
431	ae/064d63	353063	output (11)	COMPLETED	0	2026-06-04 12:12:23.850	2.9s	1ms	0.0%	0	0	71.8 KB	211 B
435	5c/bc3e0a	353097	output (15)	COMPLETED	0	2026-06-04 12:12:23.851	3s	5ms	108.5%	0	0	71.8 KB	215 B
430	70/c20f84	353055	output (10)	COMPLETED	0	2026-06-04 12:12:23.850	3.4s	1ms	213.3%	0	0	71.8 KB	215 B
426	30/b723c2	353035	output (6)	COMPLETED	0	2026-06-04 12:12:23.849	3.6s	5ms	56.1%	0	0	71.8 KB	214 B
434	d4/4c8be2	353016	output (14)	COMPLETED	0	2026-06-04 12:12:23.847	4.1s	1ms	0.0%	0	0	71.8 KB	211 B
438	73/402d77	353260	output (18)	COMPLETED	0	2026-06-04 12:12:23.856	4.2s	5ms	106.7%	0	0	71.8 KB	215 B
445	52/ffb902	353420	output (25)	COMPLETED	0	2026-06-04 12:12:23.867	4.3s	4ms	162.7%	0	0	71.8 KB	215 B
446	cb/5a2b95	353521	output (26)	COMPLETED	0	2026-06-04 12:12:23.874	4.7s	1ms	0.0%	0	0	71.8 KB	212 B
436	a4/5bb6a2	353176	output (16)	COMPLETED	0	2026-06-04 12:12:23.854	5s	2ms	168.4%	0	0	71.8 KB	215 B
437	9f/eaa26e	353445	output (17)	COMPLETED	0	2026-06-04 12:12:23.870	5.2s	3ms	64.0%	0	0	71.8 KB	214 B
442	ea/da37ab	353356	output (22)	COMPLETED	0	2026-06-04 12:12:23.863	5.4s	5ms	112.3%	0	0	71.8 KB	215 B
443	b3/a394ed	353490	output (23)	COMPLETED	0	2026-06-04 12:12:23.872	5.7s	1ms	246.2%	0	0	71.8 KB	215 B
444	f3/1aa0a9	353379	output (24)	COMPLETED	0	2026-06-04 12:12:23.865	6.1s	5ms	145.5%	0	0	71.8 KB	215 B
440	84/a2e204	353331	output (20)	COMPLETED	0	2026-06-04 12:12:23.858	6.2s	5ms	168.4%	0	0	71.8 KB	215 B
439	60/7e6296	353214	output (19)	COMPLETED	0	2026-06-04 12:12:23.855	6.4s	3ms	128.0%	0	0	71.8 KB	215 B
427	e0/af1ee5	353078	output (7)	COMPLETED	0	2026-06-04 12:12:23.851	6.5s	5ms	110.3%	0	0	71.8 KB	215 B
441	e3/3a4b46	353305	output (21)	COMPLETED	0	2026-06-04 12:12:23.860	6.7s	3ms	148.8%	0	0	71.8 KB	215 B
433	47/016612	353149	output (13)	COMPLETED	0	2026-06-04 12:12:23.853	7.1s	5ms	103.2%	0	0	71.8 KB	215 B
447	79/a0f7a6	355366	calling_pipeline:accumulateCheckpoints (17)	COMPLETED	0	2026-06-04 12:12:26.666	4.4s	67ms	97.0%	10.9 MB	15.5 MB	941.4 KB	640.3 KB
